code;salinity_avg;salinity_max;salinity_min;temperature_avg;temperature_max;temperature_min;oxygen_avg;oxygen_max;oxygen_min;pprod_avg;pprod_max;pprod_min;ph_avg;ph_max;ph_min;alcalinity_avg;alcalinity_max;alcalinity_min;disolvC_avg;disolvC_max;disolvC_min;nitrate_avg;nitrate_max;nitrate_min;phosphate_avg;phosphate_max;phosphate_min;silicate_avg;silicate_max;silicate_min;ammonium_avg;ammonium_max;ammonium_min;zoopla_avg;zoopla_max;zoopla_min;chloroph_avg;chloroph_max;chloroph_min;phytopl_avg;phytopl_max;phytopl_min;northward_avg;northward_max;northward_min;easteward_avg;easteward_max;easteward_min
st.262;37.98954418;38.23763561;37.66254075;18.96838245;26.1647412;13.52120876;233.8470871;253.6738027;211.5831159;8.229449283;14.87006919;3.406059682;8.052505622;8.113525629;7.959954341;2.644847338;2.661002676;2.631410321;2.339768655;2.36044095;2.318511228;0.879360997;1.987058883;0.325380641;0.035755482;0.100664306;0.007509402;2.19131999;2.773165802;1.760439813;0.174826233;0.233949545;0.12484;0.99872725;1.684472044;0.499778387;0.127349238;0.32706029;0.040518535;0.586014891;1.356204867;0.212756253;0.004746703;0.045400931;-0.024147707;-0.004607871;0.066673976;-0.044508889
st.263;37.98954418;38.23763561;37.66254075;18.96838245;26.1647412;13.52120876;233.8470871;253.6738027;211.5831159;8.229449283;14.87006919;3.406059682;8.052505622;8.113525629;7.959954341;2.644847338;2.661002676;2.631410321;2.339768655;2.36044095;2.318511228;0.879360997;1.987058883;0.325380641;0.035755482;0.100664306;0.007509402;2.19131999;2.773165802;1.760439813;0.174826233;0.233949545;0.12484;0.99872725;1.684472044;0.499778387;0.127349238;0.32706029;0.040518535;0.586014891;1.356204867;0.212756253;0.004746703;0.045400931;-0.024147707;-0.004607871;0.066673976;-0.044508889
st.264;37.98954418;38.23763561;37.66254075;18.96838245;26.1647412;13.52120876;233.8470871;253.6738027;211.5831159;8.229449283;14.87006919;3.406059682;8.052505622;8.113525629;7.959954341;2.644847338;2.661002676;2.631410321;2.339768655;2.36044095;2.318511228;0.879360997;1.987058883;0.325380641;0.035755482;0.100664306;0.007509402;2.19131999;2.773165802;1.760439813;0.174826233;0.233949545;0.12484;0.99872725;1.684472044;0.499778387;0.127349238;0.32706029;0.040518535;0.586014891;1.356204867;0.212756253;0.004746703;0.045400931;-0.024147707;-0.004607871;0.066673976;-0.044508889
st.265;37.89712177;38.26658521;37.57970047;18.7122347;25.01944378;13.44136306;237.1730447;253.5954197;221.5258048;9.843935995;28.37263244;2.92943934;8.056017904;8.116194453;7.970522881;2.640315185;2.656196015;2.626659734;2.336999848;2.360310793;2.318066665;0.819348583;2.14285653;0.237257851;0.038321423;0.112339095;0.007687656;2.204041807;2.672933374;1.767875365;0.174896945;0.310770737;0.101344171;1.091420941;1.949183754;0.374905791;0.15253026;0.544534262;0.043437892;0.7527758;2.494049651;0.204380889;-0.006638827;0.033697985;-0.047800335;0.0026222;0.028096361;-0.022362017
st.266;37.89712177;38.26658521;37.57970047;18.7122347;25.01944378;13.44136306;237.1730447;253.5954197;221.5258048;9.843935995;28.37263244;2.92943934;8.056017904;8.116194453;7.970522881;2.640315185;2.656196015;2.626659734;2.336999848;2.360310793;2.318066665;0.819348583;2.14285653;0.237257851;0.038321423;0.112339095;0.007687656;2.204041807;2.672933374;1.767875365;0.174896945;0.310770737;0.101344171;1.091420941;1.949183754;0.374905791;0.15253026;0.544534262;0.043437892;0.7527758;2.494049651;0.204380889;-0.006638827;0.033697985;-0.047800335;0.0026222;0.028096361;-0.022362017
st.267;37.89712177;38.26658521;37.57970047;18.7122347;25.01944378;13.44136306;237.1730447;253.5954197;221.5258048;9.843935995;28.37263244;2.92943934;8.056017904;8.116194453;7.970522881;2.640315185;2.656196015;2.626659734;2.336999848;2.360310793;2.318066665;0.819348583;2.14285653;0.237257851;0.038321423;0.112339095;0.007687656;2.204041807;2.672933374;1.767875365;0.174896945;0.310770737;0.101344171;1.091420941;1.949183754;0.374905791;0.15253026;0.544534262;0.043437892;0.7527758;2.494049651;0.204380889;-0.006638827;0.033697985;-0.047800335;0.0026222;0.028096361;-0.022362017
st.268;37.86675084;38.25545678;37.53320694;18.93776225;25.59035184;13.67323002;235.7825931;253.7115256;217.8162255;10.81257165;27.65119905;3.387076763;8.054186712;8.115765205;7.965649862;2.637590975;2.656294969;2.623954535;2.333721584;2.35853197;2.314955785;0.772136834;1.922239285;0.179933794;0.036085418;0.103732899;0.007581891;2.191794379;2.654225973;1.7881164;0.158109333;0.241709115;0.091970276;1.083711025;1.902572989;0.4794549;0.167410692;0.52526452;0.042445601;0.815841285;2.367276806;0.215349438;-0.029101731;0.039334777;-0.109688185;-0.008952175;0.028774738;-0.043295318
st.269;37.86675084;38.25545678;37.53320694;18.93776225;25.59035184;13.67323002;235.7825931;253.7115256;217.8162255;10.81257165;27.65119905;3.387076763;8.054186712;8.115765205;7.965649862;2.637590975;2.656294969;2.623954535;2.333721584;2.35853197;2.314955785;0.772136834;1.922239285;0.179933794;0.036085418;0.103732899;0.007581891;2.191794379;2.654225973;1.7881164;0.158109333;0.241709115;0.091970276;1.083711025;1.902572989;0.4794549;0.167410692;0.52526452;0.042445601;0.815841285;2.367276806;0.215349438;-0.029101731;0.039334777;-0.109688185;-0.008952175;0.028774738;-0.043295318
st.270;37.86675084;38.25545678;37.53320694;18.93776225;25.59035184;13.67323002;235.7825931;253.7115256;217.8162255;10.81257165;27.65119905;3.387076763;8.054186712;8.115765205;7.965649862;2.637590975;2.656294969;2.623954535;2.333721584;2.35853197;2.314955785;0.772136834;1.922239285;0.179933794;0.036085418;0.103732899;0.007581891;2.191794379;2.654225973;1.7881164;0.158109333;0.241709115;0.091970276;1.083711025;1.902572989;0.4794549;0.167410692;0.52526452;0.042445601;0.815841285;2.367276806;0.215349438;-0.029101731;0.039334777;-0.109688185;-0.008952175;0.028774738;-0.043295318
st.271;37.86659661;38.25487355;37.53363555;18.94179114;25.60196468;13.68464742;235.691509;253.6794237;217.7352949;10.73410303;27.17310756;3.378932357;8.054114519;8.115415505;7.965777738;2.637527998;2.656121475;2.623957361;2.333658404;2.358482906;2.31491988;0.774450126;1.925650699;0.18049966;0.036176226;0.104330098;0.007583843;2.192370001;2.657718795;1.788453962;0.158246395;0.242095214;0.092189194;1.080267949;1.892079038;0.47654034;0.166071702;0.516389717;0.042328565;0.808286846;2.323421155;0.215017353;-0.031297283;0.041624724;-0.116223911;-0.009807471;0.030808936;-0.04694912
st.272;37.86659661;38.25487355;37.53363555;18.94179114;25.60196468;13.68464742;235.691509;253.6794237;217.7352949;10.73410303;27.17310756;3.378932357;8.054114519;8.115415505;7.965777738;2.637527998;2.656121475;2.623957361;2.333658404;2.358482906;2.31491988;0.774450126;1.925650699;0.18049966;0.036176226;0.104330098;0.007583843;2.192370001;2.657718795;1.788453962;0.158246395;0.242095214;0.092189194;1.080267949;1.892079038;0.47654034;0.166071702;0.516389717;0.042328565;0.808286846;2.323421155;0.215017353;-0.031297283;0.041624724;-0.116223911;-0.009807471;0.030808936;-0.04694912
st.273;37.86659661;38.25487355;37.53363555;18.94179114;25.60196468;13.68464742;235.691509;253.6794237;217.7352949;10.73410303;27.17310756;3.378932357;8.054114519;8.115415505;7.965777738;2.637527998;2.656121475;2.623957361;2.333658404;2.358482906;2.31491988;0.774450126;1.925650699;0.18049966;0.036176226;0.104330098;0.007583843;2.192370001;2.657718795;1.788453962;0.158246395;0.242095214;0.092189194;1.080267949;1.892079038;0.47654034;0.166071702;0.516389717;0.042328565;0.808286846;2.323421155;0.215017353;-0.031297283;0.041624724;-0.116223911;-0.009807471;0.030808936;-0.04694912
st.274;37.83114303;38.16889572;37.39055252;19.11026171;25.74081698;14.02825347;235.029138;252.4979734;214.8476507;9.948424159;23.33107723;3.246743267;8.053566539;8.112987345;7.964513215;2.638797812;2.651148037;2.623594414;2.33350454;2.35263055;2.316268769;0.722925396;1.743790171;0.273689124;0.033452751;0.094911552;0.008038913;2.184525827;2.561760837;1.836747224;0.15324922;0.210118906;0.107368305;1.028456583;1.75316803;0.498425131;0.142532384;0.415842482;0.041274145;0.720755402;1.939771024;0.187881379;-0.057299634;0.001495695;-0.102427511;-0.019638334;0.007707194;-0.041278893
st.275;37.83114303;38.16889572;37.39055252;19.11026171;25.74081698;14.02825347;235.029138;252.4979734;214.8476507;9.948424159;23.33107723;3.246743267;8.053566539;8.112987345;7.964513215;2.638797812;2.651148037;2.623594414;2.33350454;2.35263055;2.316268769;0.722925396;1.743790171;0.273689124;0.033452751;0.094911552;0.008038913;2.184525827;2.561760837;1.836747224;0.15324922;0.210118906;0.107368305;1.028456583;1.75316803;0.498425131;0.142532384;0.415842482;0.041274145;0.720755402;1.939771024;0.187881379;-0.057299634;0.001495695;-0.102427511;-0.019638334;0.007707194;-0.041278893
st.276;37.83114303;38.16889572;37.39055252;19.11026171;25.74081698;14.02825347;235.029138;252.4979734;214.8476507;9.948424159;23.33107723;3.246743267;8.053566539;8.112987345;7.964513215;2.638797812;2.651148037;2.623594414;2.33350454;2.35263055;2.316268769;0.722925396;1.743790171;0.273689124;0.033452751;0.094911552;0.008038913;2.184525827;2.561760837;1.836747224;0.15324922;0.210118906;0.107368305;1.028456583;1.75316803;0.498425131;0.142532384;0.415842482;0.041274145;0.720755402;1.939771024;0.187881379;-0.057299634;0.001495695;-0.102427511;-0.019638334;0.007707194;-0.041278893
st.277;37.98789319;38.22312355;37.41848183;19.02659125;25.57998729;14.01536775;234.2138233;250.7863922;212.4789505;10.73380211;20.84942126;3.693261474;8.054376451;8.118809819;7.963271499;2.644649014;2.658674091;2.63111943;2.337059956;2.35671097;2.319589168;0.753624352;1.710468695;0.280497549;0.032289921;0.087108077;0.007751277;2.199553384;2.533178657;1.792565092;0.157576061;0.22490656;0.106352504;1.081807577;1.950579107;0.543166943;0.147068995;0.384061247;0.049683619;0.785792357;1.938551724;0.222531654;-0.022855758;0.052286326;-0.071033977;0.016894068;0.050604642;-0.021442291
st.278;37.98789319;38.22312355;37.41848183;19.02659125;25.57998729;14.01536775;234.2138233;250.7863922;212.4789505;10.73380211;20.84942126;3.693261474;8.054376451;8.118809819;7.963271499;2.644649014;2.658674091;2.63111943;2.337059956;2.35671097;2.319589168;0.753624352;1.710468695;0.280497549;0.032289921;0.087108077;0.007751277;2.199553384;2.533178657;1.792565092;0.157576061;0.22490656;0.106352504;1.081807577;1.950579107;0.543166943;0.147068995;0.384061247;0.049683619;0.785792357;1.938551724;0.222531654;-0.022855758;0.052286326;-0.071033977;0.016894068;0.050604642;-0.021442291
st.279;37.98789319;38.22312355;37.41848183;19.02659125;25.57998729;14.01536775;234.2138233;250.7863922;212.4789505;10.73380211;20.84942126;3.693261474;8.054376451;8.118809819;7.963271499;2.644649014;2.658674091;2.63111943;2.337059956;2.35671097;2.319589168;0.753624352;1.710468695;0.280497549;0.032289921;0.087108077;0.007751277;2.199553384;2.533178657;1.792565092;0.157576061;0.22490656;0.106352504;1.081807577;1.950579107;0.543166943;0.147068995;0.384061247;0.049683619;0.785792357;1.938551724;0.222531654;-0.022855758;0.052286326;-0.071033977;0.016894068;0.050604642;-0.021442291
st.280;38.10678158;38.306283;37.73357773;19.61228828;26.91193199;13.82950485;232.4489156;250.2449226;208.4052639;9.119981639;17.82578254;3.403074503;8.051556639;8.127705336;7.950352848;2.649446322;2.663126826;2.634835154;2.337566769;2.354127496;2.320970088;0.65044536;1.165247351;0.340667386;0.020379356;0.051165431;0.007513778;2.132273061;2.554203302;1.77219151;0.134002207;0.164981671;0.105189854;0.979685419;2.013904646;0.503035448;0.128809911;0.322206449;0.040836862;0.63664109;1.538733691;0.202163916;0.006674042;0.022979698;-0.008062603;0.007562319;0.025949612;-0.019949008
st.281;38.10678158;38.306283;37.73357773;19.61228828;26.91193199;13.82950485;232.4489156;250.2449226;208.4052639;9.119981639;17.82578254;3.403074503;8.051556639;8.127705336;7.950352848;2.649446322;2.663126826;2.634835154;2.337566769;2.354127496;2.320970088;0.65044536;1.165247351;0.340667386;0.020379356;0.051165431;0.007513778;2.132273061;2.554203302;1.77219151;0.134002207;0.164981671;0.105189854;0.979685419;2.013904646;0.503035448;0.128809911;0.322206449;0.040836862;0.63664109;1.538733691;0.202163916;0.006674042;0.022979698;-0.008062603;0.007562319;0.025949612;-0.019949008
st.282;38.10678158;38.306283;37.73357773;19.61228828;26.91193199;13.82950485;232.4489156;250.2449226;208.4052639;9.119981639;17.82578254;3.403074503;8.051556639;8.127705336;7.950352848;2.649446322;2.663126826;2.634835154;2.337566769;2.354127496;2.320970088;0.65044536;1.165247351;0.340667386;0.020379356;0.051165431;0.007513778;2.132273061;2.554203302;1.77219151;0.134002207;0.164981671;0.105189854;0.979685419;2.013904646;0.503035448;0.128809911;0.322206449;0.040836862;0.63664109;1.538733691;0.202163916;0.006674042;0.022979698;-0.008062603;0.007562319;0.025949612;-0.019949008
st.283;38.10263924;38.29502699;37.74963845;19.55905826;26.58474477;14.23232354;231.4448293;251.0500302;208.768002;7.272932387;14.88080894;3.732792775;8.04880519;8.115108384;7.955016878;2.648198929;2.66520426;2.63725249;2.337844038;2.353891055;2.32177692;0.751532434;1.539192147;0.359529148;0.025866544;0.066242041;0.00796465;2.148460609;2.514762031;1.792114351;0.15181463;0.209052058;0.116850991;0.898347196;2.026366247;0.390962296;0.101010172;0.214280145;0.038824081;0.470416705;1.265273478;0.169382498;-0.014436904;0.025872107;-0.065361809;0.018678272;0.074069968;-0.024216044
st.284;38.10263924;38.29502699;37.74963845;19.55905826;26.58474477;14.23232354;231.4448293;251.0500302;208.768002;7.272932387;14.88080894;3.732792775;8.04880519;8.115108384;7.955016878;2.648198929;2.66520426;2.63725249;2.337844038;2.353891055;2.32177692;0.751532434;1.539192147;0.359529148;0.025866544;0.066242041;0.00796465;2.148460609;2.514762031;1.792114351;0.15181463;0.209052058;0.116850991;0.898347196;2.026366247;0.390962296;0.101010172;0.214280145;0.038824081;0.470416705;1.265273478;0.169382498;-0.014436904;0.025872107;-0.065361809;0.018678272;0.074069968;-0.024216044
st.285;38.10263924;38.29502699;37.74963845;19.55905826;26.58474477;14.23232354;231.4448293;251.0500302;208.768002;7.272932387;14.88080894;3.732792775;8.04880519;8.115108384;7.955016878;2.648198929;2.66520426;2.63725249;2.337844038;2.353891055;2.32177692;0.751532434;1.539192147;0.359529148;0.025866544;0.066242041;0.00796465;2.148460609;2.514762031;1.792114351;0.15181463;0.209052058;0.116850991;0.898347196;2.026366247;0.390962296;0.101010172;0.214280145;0.038824081;0.470416705;1.265273478;0.169382498;-0.014436904;0.025872107;-0.065361809;0.018678272;0.074069968;-0.024216044
st.286;38.13743538;38.30829875;37.84540304;19.90444048;27.34946293;14.20215077;228.9297346;248.3416104;205.3921238;6.367270783;13.65131028;3.193489313;8.044934458;8.115459442;7.944368045;2.63946666;2.65654556;2.625546243;2.328783107;2.344234996;2.314643118;0.779456269;1.621397694;0.394752343;0.024151327;0.07597757;0.008258108;2.148680032;2.535378748;1.785858459;0.149815189;0.199250667;0.108995046;0.839844924;1.781511042;0.246635965;0.090632829;0.187485346;0.029938088;0.410262042;1.015262127;0.146659161;-0.036262427;0.07652875;-0.151347271;0.00422271;0.033274905;-0.024515692
st.287;38.13743538;38.30829875;37.84540304;19.90444048;27.34946293;14.20215077;228.9297346;248.3416104;205.3921238;6.367270783;13.65131028;3.193489313;8.044934458;8.115459442;7.944368045;2.63946666;2.65654556;2.625546243;2.328783107;2.344234996;2.314643118;0.779456269;1.621397694;0.394752343;0.024151327;0.07597757;0.008258108;2.148680032;2.535378748;1.785858459;0.149815189;0.199250667;0.108995046;0.839844924;1.781511042;0.246635965;0.090632829;0.187485346;0.029938088;0.410262042;1.015262127;0.146659161;-0.036262427;0.07652875;-0.151347271;0.00422271;0.033274905;-0.024515692
st.288;38.13743538;38.30829875;37.84540304;19.90444048;27.34946293;14.20215077;228.9297346;248.3416104;205.3921238;6.367270783;13.65131028;3.193489313;8.044934458;8.115459442;7.944368045;2.63946666;2.65654556;2.625546243;2.328783107;2.344234996;2.314643118;0.779456269;1.621397694;0.394752343;0.024151327;0.07597757;0.008258108;2.148680032;2.535378748;1.785858459;0.149815189;0.199250667;0.108995046;0.839844924;1.781511042;0.246635965;0.090632829;0.187485346;0.029938088;0.410262042;1.015262127;0.146659161;-0.036262427;0.07652875;-0.151347271;0.00422271;0.033274905;-0.024515692
st.289;38.14971884;38.33668594;37.8545433;19.91749286;27.57355995;14.04585924;229.5583967;249.1629059;206.6501175;6.597906952;15.22897558;3.120320773;8.045521094;8.118898582;7.94378047;2.650043545;2.665746355;2.636070275;2.337803504;2.353804088;2.323095965;0.789293835;1.693671536;0.399683699;0.023795708;0.077360134;0.008255173;2.157638047;2.649970388;1.804546964;0.150472294;0.200782627;0.111235522;0.84289762;1.814061809;0.25560571;0.094107607;0.216727474;0.029069474;0.427645917;1.135109568;0.139515175;-0.008129898;0.07840943;-0.106610256;-0.004951904;0.010993183;-0.030273585
st.290;38.14971884;38.33668594;37.8545433;19.91749286;27.57355995;14.04585924;229.5583967;249.1629059;206.6501175;6.597906952;15.22897558;3.120320773;8.045521094;8.118898582;7.94378047;2.650043545;2.665746355;2.636070275;2.337803504;2.353804088;2.323095965;0.789293835;1.693671536;0.399683699;0.023795708;0.077360134;0.008255173;2.157638047;2.649970388;1.804546964;0.150472294;0.200782627;0.111235522;0.84289762;1.814061809;0.25560571;0.094107607;0.216727474;0.029069474;0.427645917;1.135109568;0.139515175;-0.008129898;0.07840943;-0.106610256;-0.004951904;0.010993183;-0.030273585
st.291;38.14971884;38.33668594;37.8545433;19.91749286;27.57355995;14.04585924;229.5583967;249.1629059;206.6501175;6.597906952;15.22897558;3.120320773;8.045521094;8.118898582;7.94378047;2.650043545;2.665746355;2.636070275;2.337803504;2.353804088;2.323095965;0.789293835;1.693671536;0.399683699;0.023795708;0.077360134;0.008255173;2.157638047;2.649970388;1.804546964;0.150472294;0.200782627;0.111235522;0.84289762;1.814061809;0.25560571;0.094107607;0.216727474;0.029069474;0.427645917;1.135109568;0.139515175;-0.008129898;0.07840943;-0.106610256;-0.004951904;0.010993183;-0.030273585
st.292;38.16772008;38.3303833;37.94347;19.26049106;26.72785727;13.77212652;232.0486145;252.325208;208.2104289;7.184310628;15.15373532;3.510697405;8.052220093;8.120215734;7.949995359;2.652173127;2.664931059;2.640514533;2.341951875;2.35934639;2.327123841;0.857739113;1.724782447;0.397964239;0.027021352;0.074079833;0.00799123;2.156365659;2.625743548;1.803926508;0.157148726;0.216303398;0.12245228;0.825653684;1.792636236;0.309137414;0.11611709;0.291757524;0.034289274;0.4875129;1.161536336;0.156382504;-0.007975845;0.042676575;-0.06345542;0.008713485;0.031984733;-0.021763484
st.293;38.16772008;38.3303833;37.94347;19.26049106;26.72785727;13.77212652;232.0486145;252.325208;208.2104289;7.184310628;15.15373532;3.510697405;8.052220093;8.120215734;7.949995359;2.652173127;2.664931059;2.640514533;2.341951875;2.35934639;2.327123841;0.857739113;1.724782447;0.397964239;0.027021352;0.074079833;0.00799123;2.156365659;2.625743548;1.803926508;0.157148726;0.216303398;0.12245228;0.825653684;1.792636236;0.309137414;0.11611709;0.291757524;0.034289274;0.4875129;1.161536336;0.156382504;-0.007975845;0.042676575;-0.06345542;0.008713485;0.031984733;-0.021763484
st.294;38.16772008;38.3303833;37.94347;19.26049106;26.72785727;13.77212652;232.0486145;252.325208;208.2104289;7.184310628;15.15373532;3.510697405;8.052220093;8.120215734;7.949995359;2.652173127;2.664931059;2.640514533;2.341951875;2.35934639;2.327123841;0.857739113;1.724782447;0.397964239;0.027021352;0.074079833;0.00799123;2.156365659;2.625743548;1.803926508;0.157148726;0.216303398;0.12245228;0.825653684;1.792636236;0.309137414;0.11611709;0.291757524;0.034289274;0.4875129;1.161536336;0.156382504;-0.007975845;0.042676575;-0.06345542;0.008713485;0.031984733;-0.021763484
st.295;38.16893686;38.33244514;37.94423548;19.2473872;26.70763906;13.77301788;232.0723374;252.3267746;208.2345454;7.162932553;14.96188943;3.528961221;8.052336792;8.119998614;7.949936072;2.652078857;2.664920767;2.640229702;2.341939044;2.359473586;2.326754371;0.860718639;1.742774467;0.396168336;0.027191953;0.075090586;0.007945419;2.157248881;2.636781931;1.805730263;0.157596401;0.218087522;0.122590861;0.825649655;1.791010996;0.308283185;0.115879991;0.291926334;0.034755416;0.485275888;1.148109893;0.156727624;-0.009703353;0.056245788;-0.071427781;0.007800225;0.030886922;-0.026984908
st.296;38.16893686;38.33244514;37.94423548;19.2473872;26.70763906;13.77301788;232.0723374;252.3267746;208.2345454;7.162932553;14.96188943;3.528961221;8.052336792;8.119998614;7.949936072;2.652078857;2.664920767;2.640229702;2.341939044;2.359473586;2.326754371;0.860718639;1.742774467;0.396168336;0.027191953;0.075090586;0.007945419;2.157248881;2.636781931;1.805730263;0.157596401;0.218087522;0.122590861;0.825649655;1.791010996;0.308283185;0.115879991;0.291926334;0.034755416;0.485275888;1.148109893;0.156727624;-0.009703353;0.056245788;-0.071427781;0.007800225;0.030886922;-0.026984908
st.297;38.16893686;38.33244514;37.94423548;19.2473872;26.70763906;13.77301788;232.0723374;252.3267746;208.2345454;7.162932553;14.96188943;3.528961221;8.052336792;8.119998614;7.949936072;2.652078857;2.664920767;2.640229702;2.341939044;2.359473586;2.326754371;0.860718639;1.742774467;0.396168336;0.027191953;0.075090586;0.007945419;2.157248881;2.636781931;1.805730263;0.157596401;0.218087522;0.122590861;0.825649655;1.791010996;0.308283185;0.115879991;0.291926334;0.034755416;0.485275888;1.148109893;0.156727624;-0.009703353;0.056245788;-0.071427781;0.007800225;0.030886922;-0.026984908
st.298;38.16862686;38.34895325;37.89951282;18.89644339;26.17578083;13.64085261;234.3903391;253.9367184;211.098209;7.831688211;16.26912128;4.115275012;8.056942474;8.122426033;7.957484404;2.652983704;2.664909389;2.6422703;2.343621762;2.360868401;2.327768114;0.83704975;1.743610819;0.377342264;0.025682212;0.074912396;0.007555342;2.138569193;2.623886241;1.825553285;0.15859566;0.218939965;0.115275496;0.861431964;1.795387904;0.323312845;0.130042014;0.370140344;0.042718807;0.54802199;1.508122828;0.186937263;-0.010450573;0.039928695;-0.061095198;0.011760618;0.046322931;-0.011300979
st.299;38.16862686;38.34895325;37.89951282;18.89644339;26.17578083;13.64085261;234.3903391;253.9367184;211.098209;7.831688211;16.26912128;4.115275012;8.056942474;8.122426033;7.957484404;2.652983704;2.664909389;2.6422703;2.343621762;2.360868401;2.327768114;0.83704975;1.743610819;0.377342264;0.025682212;0.074912396;0.007555342;2.138569193;2.623886241;1.825553285;0.15859566;0.218939965;0.115275496;0.861431964;1.795387904;0.323312845;0.130042014;0.370140344;0.042718807;0.54802199;1.508122828;0.186937263;-0.010450573;0.039928695;-0.061095198;0.011760618;0.046322931;-0.011300979
st.300;38.16862686;38.34895325;37.89951282;18.89644339;26.17578083;13.64085261;234.3903391;253.9367184;211.098209;7.831688211;16.26912128;4.115275012;8.056942474;8.122426033;7.957484404;2.652983704;2.664909389;2.6422703;2.343621762;2.360868401;2.327768114;0.83704975;1.743610819;0.377342264;0.025682212;0.074912396;0.007555342;2.138569193;2.623886241;1.825553285;0.15859566;0.218939965;0.115275496;0.861431964;1.795387904;0.323312845;0.130042014;0.370140344;0.042718807;0.54802199;1.508122828;0.186937263;-0.010450573;0.039928695;-0.061095198;0.011760618;0.046322931;-0.011300979
st.301;38.17257324;38.35072639;37.91511224;18.97938665;26.28199993;13.68540825;233.6157175;253.4772797;209.643649;7.484047867;15.42310654;3.983249924;8.055801834;8.121176199;7.955426433;2.653752014;2.665548411;2.642325748;2.34410481;2.361724095;2.327895598;0.85347196;1.802776467;0.385836282;0.026681734;0.077507456;0.007656674;2.146949735;2.653764183;1.825383219;0.158836344;0.219749911;0.120151963;0.845080054;1.790787762;0.31388654;0.123609639;0.339231307;0.040603839;0.516764237;1.358218919;0.176611214;-0.009792184;0.101243828;-0.08896548;0.014870023;0.050103112;-0.004863182
st.302;38.17257324;38.35072639;37.91511224;18.97938665;26.28199993;13.68540825;233.6157175;253.4772797;209.643649;7.484047867;15.42310654;3.983249924;8.055801834;8.121176199;7.955426433;2.653752014;2.665548411;2.642325748;2.34410481;2.361724095;2.327895598;0.85347196;1.802776467;0.385836282;0.026681734;0.077507456;0.007656674;2.146949735;2.653764183;1.825383219;0.158836344;0.219749911;0.120151963;0.845080054;1.790787762;0.31388654;0.123609639;0.339231307;0.040603839;0.516764237;1.358218919;0.176611214;-0.009792184;0.101243828;-0.08896548;0.014870023;0.050103112;-0.004863182
st.303;38.17257324;38.35072639;37.91511224;18.97938665;26.28199993;13.68540825;233.6157175;253.4772797;209.643649;7.484047867;15.42310654;3.983249924;8.055801834;8.121176199;7.955426433;2.653752014;2.665548411;2.642325748;2.34410481;2.361724095;2.327895598;0.85347196;1.802776467;0.385836282;0.026681734;0.077507456;0.007656674;2.146949735;2.653764183;1.825383219;0.158836344;0.219749911;0.120151963;0.845080054;1.790787762;0.31388654;0.123609639;0.339231307;0.040603839;0.516764237;1.358218919;0.176611214;-0.009792184;0.101243828;-0.08896548;0.014870023;0.050103112;-0.004863182
st.304;38.16345337;38.34625282;37.88618317;18.84127191;26.13679676;13.63732433;234.7513634;253.8602921;212.4719711;7.96693868;16.5294322;4.19516983;8.057395319;8.122413063;7.959146023;2.651477175;2.662873626;2.640539241;2.342600878;2.359474468;2.327317071;0.841963875;1.750280678;0.370353645;0.025960768;0.076504018;0.007350532;2.13887522;2.624881268;1.817304111;0.160081602;0.220148739;0.110227274;0.865743479;1.780864191;0.309790605;0.132913534;0.377136734;0.044462565;0.559731347;1.538881159;0.194545121;-0.017463617;0.0215151;-0.057652804;0.004332866;0.031697447;-0.010716505
st.305;38.16345337;38.34625282;37.88618317;18.84127191;26.13679676;13.63732433;234.7513634;253.8602921;212.4719711;7.96693868;16.5294322;4.19516983;8.057395319;8.122413063;7.959146023;2.651477175;2.662873626;2.640539241;2.342600878;2.359474468;2.327317071;0.841963875;1.750280678;0.370353645;0.025960768;0.076504018;0.007350532;2.13887522;2.624881268;1.817304111;0.160081602;0.220148739;0.110227274;0.865743479;1.780864191;0.309790605;0.132913534;0.377136734;0.044462565;0.559731347;1.538881159;0.194545121;-0.017463617;0.0215151;-0.057652804;0.004332866;0.031697447;-0.010716505
st.306;38.16345337;38.34625282;37.88618317;18.84127191;26.13679676;13.63732433;234.7513634;253.8602921;212.4719711;7.96693868;16.5294322;4.19516983;8.057395319;8.122413063;7.959146023;2.651477175;2.662873626;2.640539241;2.342600878;2.359474468;2.327317071;0.841963875;1.750280678;0.370353645;0.025960768;0.076504018;0.007350532;2.13887522;2.624881268;1.817304111;0.160081602;0.220148739;0.110227274;0.865743479;1.780864191;0.309790605;0.132913534;0.377136734;0.044462565;0.559731347;1.538881159;0.194545121;-0.017463617;0.0215151;-0.057652804;0.004332866;0.031697447;-0.010716505
st.307;38.10641003;38.33205414;37.73991776;18.65122286;25.89281273;13.73076963;234.7943182;253.0523682;213.0650482;7.906858782;16.51666641;4.133290529;8.057818592;8.121116638;7.963995695;2.648553739;2.661242008;2.633997202;2.341679608;2.356414318;2.322505355;0.883081035;1.895149231;0.345681161;0.031433606;0.088364858;0.007394185;2.14809677;2.547824144;1.771335006;0.17285601;0.253730938;0.11799226;0.864553215;1.683163524;0.306091338;0.134746905;0.366920575;0.043639598;0.572648381;1.479110003;0.193796985;0.016107582;0.07016254;-0.042317794;0.067286943;0.190657854;-0.04076669
